file_name,file_size,checksum,compressed_file_size,compressed_checksum,acquire_on_demand,compressed,platform,tag,
preview/gobaek1.p.opus,91391,ad340c30d174913fb2f4b8213a4faaad,90941,8f8a9211ae261dd670a30af00f28e260,0,1,,,
preview/gobaek2.p.opus,92920,4388f1f56f0718aecf74863294e5ad0d,92474,ed11d6f746d0a8a0d5cd88db27ee217a,0,1,,,
preview/goneastray.p.opus,80114,4aea3a98d1563e45479bd6748e5a2857,79625,13d1d7c9762c55c48a1f5af898cddc5d,0,1,,,
preview/grave.p.opus,81744,2e774fa3dd1bdb13ea1f8535e889cfb7,81270,15264c9b251406bfd619e5f69aa8597e,0,1,,,
preview/hamsin.p.opus,83555,a5d3394c6f99ba31d2a2a5236274137e,83077,e16a607c7a667f4e4a1dac6d75e3d635,0,1,,,
preview/hanzup.p.opus,82410,2ba3207bd6c6519ba43ac3fb947ba6a7,81943,86ab789a89b47e114b3c27db38dad095,0,1,,,
preview/heartofwitch.p.opus,77702,72d801afcf724aa7b1a8f3c3cb5146dd,77201,b89eba5104b7b71963f73102e9d2803f,0,1,,,
preview/hellopinky.p.opus,83610,aeb800025aa563034175e793078d0380,83141,94cb7461c81acc119e870092183a3d30,0,1,,,
preview/hereinthe.p.opus,84710,293975f8f13c09b44da57f240babb086,84246,f01496e71338025c3af439789bd544a9,0,1,,,
preview/hexad.p.opus,83395,33df8d1395e62e4f9a8d8efcf0036a3d,82918,7aaf5a870e3360e766fc67e9ed816b51,0,1,,,
preview/honeymoon.p.opus,78543,63f2ebeada64343f1e76dc31ce146a57,78028,68f4db5f3a0eacfd141706e68e8433bb,0,1,,,
preview/if.p.opus,77942,239e8cb7f4d581066cff17ac51ab7ceb,77447,4e61721cb1d3a5c43316d18080b34f42,0,1,,,
preview/inmydream.p.opus,80844,a17a93382bdb3fd3b38a44bec7f2d3fa,80351,3dfa2e84c6f8f22154e49b60470bcaa3,0,1,,,
preview/inmyheart.p.opus,80926,1db70bb161efde8f144fcd107da563be,80444,23297b5aba7e51b0b3f65a8672b07d01,0,1,,,
preview/iwantyou.p.opus,84818,684699f250a174783f3a8d361a68ed74,84357,ad19726abc5570fab3e8d35e125ba006,0,1,,,
preview/jbg.p.opus,82302,11fe697883e87cac7ab7c477da3b9cb2,81830,fb9432614f65873979e4ea6abc239282,0,1,,,
preview/jealousy.p.opus,79913,2eecb3e818df0f3a931be91983b5aa12,79436,b75d01332efb1655ea7d9f3055b1ac86,0,1,,,
preview/jupiter.p.opus,87098,b2a516739b2560e88ad937297aa09d83,86648,de4e1e0a7d30a6db2d6edc7a71966b92,0,1,,,
preview/justtoday.p.opus,81773,d69f3c990a47ed7594b843bf1d81e3df,81294,28ea02ff3a31b6aa7c9599ab371152ec,0,1,,,
preview/kalwrnw.p.opus,89650,96f6183eae27ab1c6767132e12b55c53,89189,e7f56f1909563bf38ce35948f76d3505,0,1,,,
preview/keystothe.p.opus,80909,b6aab51e70b654405bcc747ba5a4cb73,80423,64f2507c1b569befeccee2b41d064ff8,0,1,,,
preview/killerbee.p.opus,84007,0168b73834ac4bdaeabf45f408589743,83523,816cab3c9ec2a391b8c88c07621fab2e,0,1,,,
preview/kungfu.p.opus,79055,8e83ee5d81cbcf27a04b69e91c8ec0a0,78564,6a83055a576d56f7c6b343919eb366d8,0,1,,,
preview/lacamp.p.opus,95740,eb2c0e3bb622c1289fd4892f1ea0fb63,95318,85bfc1f2e3de608c95a797cb0287da56,0,1,,,
preview/ladymade.p.opus,80972,141c771eee4631ff30bd41d1d3f2224b,80490,386485d756054bf26040cbf8836cd0fe,0,1,,,
preview/landscape.p.opus,86936,9981f02be91c6db3df772ca7c7e373fb,86482,49e1259dfeff532385b2fd87eeb7ea72,0,1,,,
preview/leaveme.p.opus,76845,508f2ef5776c4bb17813b08fa3122252,76352,bd77b75ed8e0a5dec0fe22b3a91336b5,0,1,,,
preview/lemonade.p.opus,83379,d166f6ca26f97db32068c35e935f3325,82898,8fbacac62e7c51837cb2599112151931,0,1,,,
preview/liar.p.opus,80085,ca6b42d4710388035e786cb6b2bcc7e3,79597,4e455bb79172339493cdc35c3785b0a5,0,1,,,
preview/lifewithu.p.opus,89372,4accd73a6d8157851883a214c96740f4,88914,01572232b9dbb441bfa6667f4904a1bb,0,1,,,
preview/lighthouse.p.opus,86469,2855d619715f535787f0f60168538b50,86010,bdbbbfb635349510a43906746856077d,0,1,,,
preview/lonely.p.opus,79363,e0722b024434421421ea21047339885f,78883,0480f74f7a503f4b1afea15c5866b01a,0,1,,,
preview/loveis.p.opus,87166,ed0c24b6e6bed5463f0c88f4b7277214,86703,f606d46b6623940e91a520eb369f8a86,0,1,,,
preview/lovely.p.opus,77628,5f136b605f7b626d40a35a95e5aefff6,77132,a7690507ae652d2a9dbdf594c94d24e4,0,1,,,
preview/lovepanic.p.opus,86162,dbb44ddc9455965970d807a8cbef4099,85707,236e4a63144bbc7babe1f1614b37a770,0,1,,,
preview/lover.p.opus,87345,2d6a38f186d4d97ab9dca06d14d3a23b,86895,851a46062e29a28458f2b35cccc6bded,0,1,,,
preview/luvflowrmx1.p.opus,80710,2cf6681b06f0e257fc6b1078ad181b7f,80224,0b28c2732d861dc48b29b884f80d63f6,0,1,,,
preview/luvistrue.p.opus,83501,a16f0d2e09ae3c9303736a4e98367677,83032,ef445481a7a94786ffb34770c168ba78,0,1,,,
preview/luvyourself.p.opus,84848,6859a7632dd7393c210a49d9dea1cf84,84386,0182256130a3084ac3eee275755fb626,0,1,,,
preview/masairmx1.p.opus,82038,699344e08d98118ed5fcd226fc9e93c3,81569,efe102d32b1adb31cdecd576c66805be,0,1,,,
preview/mellowd.p.opus,81184,5124bd39ba7d3d807eb909eb40293e3e,80699,73ac7a1433cb9e6e4a84c3c1f44bca05,0,1,,,
preview/melody.p.opus,83399,89c0fb494b8a260e3d6feeb041c4e379,82930,3ea01be052af9b197025f58c3d7da31c,0,1,,,
preview/memoryofbeach.p.opus,83005,95cc4f734debb02fa34e50556d79e39f,82518,6c567052298793467c0491411654e3b6,0,1,,,
preview/miles.p.opus,95760,b5ba9083458230d2699e528854c1a25e,95328,ba5aef2b5bfec7e5999da62da766f5ac,0,1,,,
preview/mindcontrol.p.opus,77015,36e52e118dfea8b962938727a675a5b2,76521,8d51f34c3865ca5bc981745633bb1bcd,0,1,,,
preview/monoxide.p.opus,77517,498b2a7a05e44ea667bc125ec5a086ff,77013,2c39be5a77441504a08869bf4e493afd,0,1,,,
preview/morning.p.opus,83097,d4285e421326e1ee1e5a2fa270f8f8e0,82615,531370140f03c82c3a9204e021b113c4,0,1,,,
preview/mukilteo.p.opus,88182,0d718a4a0bb10d96285012b0840020bd,87737,e6a4125d41faeb9f699df73f6feaef82,0,1,,,
preview/myheart.p.opus,79993,5266986fd8605bdf6ac6f3fa6c883d23,79509,420f9953ba8ddbde523c3839fc6c194b,0,1,,,
preview/nanorisk.p.opus,75377,915acd182cb14f7b15106ea533690285,74860,877567767ebdd5060ecd2e8a81a2d6dd,0,1,,,
preview/nbpower.p.opus,77358,44b9d45e307b2ec760056170e97b8f84,76854,39b14e909a4e22e5cedabf6130eb7f65,0,1,,,
preview/nbranger2017.p.opus,82578,3c5b8981d904e8ba627e5b695fcd491a,82092,48c233ea3a59f702867e3a962ca98dff,0,1,,,
preview/net.p.opus,88599,09c5f81619657b0ab3ee4aa74e0d271a,88151,2d5fedd0b52d382a61116668b54d4543,0,1,,,
preview/nevermind.p.opus,84100,01764a18ed21256c8d7ea60330d7ca3b,83628,71cef3dd04135314168bb281e23d7093,0,1,,,
preview/neversay.p.opus,86043,cbc15a2d46323f33ba09423db8bd9c14,85582,6f2cb44e80b27160554b393f731a1c2d,0,1,,,
preview/newday.p.opus,81368,8d3df6dd935b46fd158dd3d7f893d95a,80883,33869c20bb626d736173deba01bc674f,0,1,,,
preview/novarmx.p.opus,85941,b0527ddc7e9e9142723ce2f66d7ef916,85477,1a99b76d9222116b189ab96b61ffa119,0,1,,,
preview/oblivion.p.opus,83602,cc7f819f4a1b793ef1283c5fc5065aaf,83132,c4efc8858959956850a3a3ebd3e3cf2c,0,1,,,
preview/oblivionrmx.p.opus,78324,0b95c000e52195b71f5b8569ca8f2623,77831,717ff00b949f0938bd447b0a749686c4,0,1,,,
preview/orbital.p.opus,91513,e3fd99120236b465cc428122dc8181b6,91042,54a72dd5b50b875a823de05196ec5b5d,0,1,,,
preview/outlawreborn.p.opus,79308,f272cf93aa5b790d2232f79b63f9653d,78827,09956ca083cd4e4c0ec8fd18bde8bc50,0,1,,,
preview/outofcont.p.opus,75084,b30bee0caea61bf2953877006c095c89,74581,c5855572ff843ce44e5cdc0b447dc5ec,0,1,,,
preview/overyourdream.p.opus,84358,e9020c65fe84dd1bacacd96b5c7346f0,83863,0e12da4eaca5e3d31acb6990583b6df3,0,1,,,
preview/piano1.p.opus,79467,d296a789a0cf98ec57439584c492f1f8,78965,aadeef7ea4f497b01768fd33daf0ecab,0,1,,,
preview/playthefuture.p.opus,83535,cd98310acd8891648f0bd2dcdf77fbd6,83048,99274a7ebad965fb851d6c5a7aa74745,0,1,,,
preview/putemup.p.opus,87465,b6dee985dd3f8df3c438e62c1bb1f313,86932,9a7ab2828e73dee378565eac68acbcd1,0,1,,,
preview/puzzler.p.opus,85892,9c89c5fd68caf11fd7b7b9ae59c34237,85432,66d1ac7d4f9635e02bc82c9cfd31dff9,0,1,,,
preview/rage.p.opus,78558,567c44f6de9b0f4f9f52ef27d6f577ff,78069,54850f56504a222b6beddd3d2a74399b,0,1,,,
preview/rainbow.p.opus,82716,08db3863befc3924351f329eb2aa8cd4,82240,d4e3369b68c96f294aeea71aadbfff2f,0,1,,,
preview/rainmaker.p.opus,81420,6d30f0c49845afd0684d6e420721a076,80924,049e89b3b3b66477a8c7b61b8e8cb1f0,0,1,,,
preview/raisemeup.p.opus,79875,1c3e5c1ffa652cfd2f7fc0bae23c395f,79387,67b6feb66603993da813efabfc1a0994,0,1,,,
preview/rayof.p.opus,79189,92874f79b898755409237dccc0a0bd58,78695,5c532b3071693deb29a1fa4373b107f7,0,1,,,
preview/readynow.p.opus,82720,5de897c982a36c46805024f30796d622,82249,bf7929391d01ab8637c98fd0fc913c56,0,1,,,
preview/remain.p.opus,78044,e7907d0ff458a3cc5f0afe8d5ccfba47,77549,a08aa9d136d6eb6b5c4c86f7176679b4,0,1,,,
preview/remember.p.opus,83643,4a686c774324e70eb26d549c4ba748dc,83170,b5d9bc1062ee2ad5677c8e42e8cac2b6,0,1,,,
preview/renovation.p.opus,88450,69e6fbe3da7ee57801d8095068e494dc,88001,a06f2d68e02b444e819cbac75ccb8b65,0,1,,,
preview/retention.p.opus,87688,d26da5d222a0904d20817f5180399ea3,87232,2ddfc884a8ce41bfb1c6f9d40835f032,0,1,,,
preview/rightback.p.opus,83616,8b73a01ed30d47d2a8f84ad75c12a226,83131,021d95bdffd7a39d41a2c359f024cd3c,0,1,,,
preview/rockstar.p.opus,77370,a233dc87fee66c207a1df195d7da28b0,76879,e3a52179333210a3149135649c6db03e,0,1,,,
preview/rolling.p.opus,77774,9e20aa6d578726bf76ca393ed7216175,77286,46df0bc55fb6b984fbc02ae0e227d342,0,1,,,
preview/rutin.p.opus,84326,90157173e625eb7c51659bfe4a5add2b,83867,18e6bc15e2f6a6ffaeb556c42ed713f9,0,1,,,
preview/sayitfrom.p.opus,81769,8fe8e5d1bec31f09338c69bb254b00ee,81292,b61992fcb1ba4f48dcc0db76e03343a0,0,1,,,
preview/season.p.opus,82058,b8d4b10d9a62efe603fa766c7d124ec7,81586,1cbe4fa91bdb2a9ee2b4403722767dbe,0,1,,,
preview/secretworld.p.opus,83622,588454d6f4eaae85bd0170298af8957f,83155,f31b10271b8b687f8ce91138dc202867,0,1,,,
preview/seolaim2.p.opus,86066,59ef08b64342b7599a8359129d39653c,85610,535457672bc12349897b222f625a5ecc,0,1,,,
preview/shadowflower.p.opus,83907,279115e96eea061018aaf08ede6fb887,83437,cd11f45e7c7a6c06c4b46bbe8d31a2d8,0,1,,,
preview/shiningmyboy.p.opus,83227,8af226d28a3f199142d390f412daa09e,82750,158ec2800398d8da66aeb029759e236f,0,1,,,
preview/shoreline.p.opus,78974,7e1f1276062d130342d4e050bc92ad69,78493,7e5eed42e4f6bef202fe33b6ef5c3577,0,1,,,
preview/showdown.p.opus,79141,7a1fb0b12293ffc840cba2bd82150279,78658,4324a410c76c7ee2786a787fdc1e02ec,0,1,,,
preview/signal.p.opus,82843,9ff8d48b165cffb89702fdabf291694d,82375,cd8aad8088ea7b16e9ed4f570a9a2954,0,1,,,
preview/silentclarity.p.opus,84664,f7f99781e0ed923265e9eee448e1e599,84166,629a8066078fe19088c00b59c1ede848,0,1,,,
preview/sin.p.opus,80485,95d9b48ddb3b36c9a87dc9a0ed38030c,80006,8b3cfb147026dc780da9bab90722353c,0,1,,,
preview/sixpence.p.opus,84584,72ff286333ce8ac4b74091828d970796,84122,0bfdca9c96c5b448420ceeefece3ce97,0,1,,,
preview/someday.p.opus,82782,fe801bddc2ac891b23b885fadd138c7d,82301,7761838001f7bf09d2feee26ebe385a5,0,1,,,
preview/sonof.p.opus,79401,c871f1d6e05b5305e1c445c79c5e021a,78891,33a7217d7811dd9ec7fb4ce4f78c0cb1,0,1,,,
preview/starlight.p.opus,85893,74ad7cb6e640e186cee4b329acad3287,85420,0b5d8c72abadc02c83e76ab61726c81f,0,1,,,
preview/stop.p.opus,82936,03f2d2f7409b01047f0ee015047690ef,82459,1c6949cf4b4ac4825f7a910bef29edb3,0,1,,,
preview/sunnyside.p.opus,86829,f82ef580270106b28de21765f4b4ea3b,86371,c7a1c2fbc9656ec6d5cf8f075d242ceb,0,1,,,
preview/super2011.p.opus,76374,5116de6f0e3198f5a7715874b0488492,75879,2500f94b50b30641b4f0c82980abb99f,0,1,,,
preview/supernova.p.opus,79015,8fd4f51c968782833a0d26e6cd740d08,78535,6ee1f8347e81c05b5ae48ef6d3a930c0,0,1,,,
preview/supersonic.p.opus,78988,53bdeb40ef0d2a0de9df58021f7dc423,78502,bc4100d950e2ef0026f68570855026f9,0,1,,,
preview/supersonicrmx.p.opus,78634,fcbdc3c7892760e15be49cca4ea9927d,78153,1387a8f4b5c0df0de6c8471968b7e56d,0,1,,,
preview/sweetdream.p.opus,84712,73baea61e8f9c9e178ac35450bbbbcfe,84228,8b981de8e75e345bd4107decf658c41d,0,1,,,
preview/sweetshining.p.opus,86078,023f00ada22a685b75a67d7defe3e1ad,85608,6406b113b76cd5aeb12342477067d424,0,1,,,
preview/symphony40.p.opus,83878,8b8e4ae4655cef495682d7d70af35992,83412,17946d480ba961654f67ba956ec99142,0,1,,,
preview/takeonme.p.opus,85291,a94ee97d6b4910d41eb5e342b2c7947d,84827,64d8ce228b1e67f501fc01021dbaf52f,0,1,,,
preview/tdot.p.opus,85251,0b8b93138bd624aeb40d61ec3f5e1578,84795,29e5a2d7c1844c0a13be32d035cebba3,0,1,,,
preview/theclear.p.opus,83218,ea7d70fdc7a30721575046bf2cc595d9,82738,5981303c35d6f92f44addff27a002b3e,0,1,,,
preview/theguilty.p.opus,79734,aaf6ce67d35a69c74aafb0defd34a7e7,79243,bccebef4d3943ba8f216073ea5a26772,0,1,,,
preview/thelastdance.p.opus,81359,701feede2fa969bec4582d5c85b92cd6,80888,67840151d73f9b9889bdb537aeccb49a,0,1,,,
preview/themax.p.opus,79574,bf89a250ab3e4d7b79e83595cd50929f,79092,64589bfab7b849000a4b907c027f0732,0,1,,,
preview/theone.p.opus,86172,5cfa345095960a152680424adaa4c796,85711,616fe29e187816aac3cf53a0611ec410,0,1,,,
preview/thor.p.opus,82541,41c154dfe79d495070c490649b8906f4,82073,c8a8535606cbe407f4b71c6df8396b3b,0,1,,,
preview/thorremix.p.opus,78478,7c9248268810911123d96f7eef49ca67,77985,c779b6d252e73df923e50d61fd3cd0d0,0,1,,,
preview/trip.p.opus,80077,71f8f580410bce0e62225ef13da738ff,79599,fa5953d50093d7fb0f6664e54692391e,0,1,,,
preview/uad.p.opus,86008,4e8681ed6a8a06986d71bde51b33e090,85542,989fa3779cf80d5cc69bd846aaa47316,0,1,,,
preview/vortex.p.opus,78828,3827a87a7f5b855c43f52d15c8a2a885,78338,d8dfbe2fed108b47c7f093a501960c7d,0,1,,,
preview/voyage.p.opus,87520,ada1fad9f0ca8d8ddd7dfdcaee47da68,87049,d51eec805e683f10f901e93e9d861780,0,1,,,
preview/wannabe.p.opus,87352,3346c0e24c4d1b26894a10a9f408d4cc,86842,6bfa604573e6a5d359ffe3806210a492,0,1,,,
preview/watchyour.p.opus,80183,a1843fbd730e6182e5d6639835852bba,79704,06cce38ef70819f043b9e42af492e6ee,0,1,,,
preview/whiteblue.p.opus,80271,0b25bbda1cd9cb3e5aff70e329de2838,79786,d7c3d5bd034d25759fb55e4ca29fe9a6,0,1,,,
preview/xeus.p.opus,82393,0961db67532ddccf9962ab1f311ec159,81921,d9a9ecc438566e5bb02f9c8010340be2,0,1,,,
preview/xlasher.p.opus,84271,232e09adbbb3bf02d375d182798460b7,83790,c78866d13e0366f0e6d36fe500947fa7,0,1,,,
preview/y.p.opus,84339,fa0936e5a8a0a5bd6cfac6729cc82973,83881,a4508c06f0db901ac8dd44711485c552,0,1,,,
preview/youandme.p.opus,79189,601390ffecfb1e86a08dca7d9584afae,78698,3e06b4e63e5b12f0b914a8eb79d65ced,0,1,,,
preview/yourown.p.opus,79339,4f701292095e78fc1b32f6d2ec20a28b,78857,aa9505db95c3f229385befdc1a19c22d,0,1,,,
preview/youshould.p.opus,78170,73c1168b62bed296cd5f9c485f26519b,77676,254ac1a9a461adf5049537de550af669,0,1,,,
preview/zetrmx1.p.opus,80572,1bc5c8cb09ef38955f61c0f0b56fbd58,80087,a06a89665773232ffe52d4d79910cff9,0,1,,,
table/cn/acievement_desc_cn.csv,2718,d40414e1d6bc753661d8c239eb6a8466,1148,57f3e5fe7044ff7e88b9dc50ef710206,0,1,,,
table/cn/category_categoryproduct.csv,9618,9745755de424e430463aa1cfd9943789,,,0,0,,,
table/cn/ingameitem_ingameitem.csv,463,494a79ac7b31f857e6516c8bd07e093b,300,9a8a87c9000eaa631e9d88b7e9dfcb9e,0,1,,,
table/cn/ingameitem_itemeffect.csv,1162,70c2f70d4f8dceb2c0eef6d74ec03a12,553,c78b883736c4b04779ff75e8ae6f5d07,0,1,,,
table/cn/item_desc_cn.csv,23673,7528df04231f512170f21f068df16c7c,,,0,0,,,
table/cn/product_item.csv,28631,746d0077af690b902c444dc5c29cd268,,,0,0,,,
table/cn/product_product.csv,41837,29127b68ba49999b8ae528c0b8a96d46,,,0,0,,,
table/cn/quest_achievement.csv,4068,af3f37dc5b3667af4dfeed039db884ed,1736,1d93002cb29d02d9eba21b42e32cdfd1,0,1,,,
table/cn/quest_desc_cn.csv,14289,af58fcce4b87f071790bb88e105f3d45,3004,f3e7893b804e4cfb070491e3ba440c56,0,1,,,
table/cn/quest_mission_desc_cn.csv,26679,4f26c2ad75a8fdb3a74cf569bda3fdd8,4675,a0a49384e68a2227f6a43306fd66992c,0,1,,,
table/cn/song_desc_cn.csv,14174,2d5cb28b7ddb8d40eeff91b384617945,,,0,0,,,
table/cn/song_song.csv,22838,0dbe6bec3d8ccaf64a1abeb0f8f23fd2,,,0,0,,,
table/cn/song_songPattern.csv,30223,0087a1b65fe6360862f3e454c8b99e4f,,,0,0,,,
table/jp/acievement_desc_jp.csv,3777,f7b3a7f3ef54af84b24fb3fa84b79c19,1337,3d3c66ee930d03927b02dcef6f2cf625,0,1,,,
table/jp/category_categoryproduct.csv,9618,9745755de424e430463aa1cfd9943789,,,0,0,,,
table/jp/ingameitem_ingameitem.csv,463,494a79ac7b31f857e6516c8bd07e093b,300,9a8a87c9000eaa631e9d88b7e9dfcb9e,0,1,,,
table/jp/ingameitem_itemeffect.csv,1162,70c2f70d4f8dceb2c0eef6d74ec03a12,553,c78b883736c4b04779ff75e8ae6f5d07,0,1,,,
table/jp/item_desc_jp.csv,28018,74193e4cedda036718e333e86db7c394,,,0,0,,,
table/jp/product_item.csv,28631,746d0077af690b902c444dc5c29cd268,,,0,0,,,
table/jp/product_product.csv,41837,29127b68ba49999b8ae528c0b8a96d46,,,0,0,,,
table/jp/quest_achievement.csv,4068,af3f37dc5b3667af4dfeed039db884ed,1736,1d93002cb29d02d9eba21b42e32cdfd1,0,1,,,
table/jp/quest_desc_jp.csv,23137,7ad341b01be79204445a5e44aabc1532,3094,916678361d656616397b6fbfeeaa99f9,0,1,,,
table/jp/quest_mission_desc_jp.csv,25886,921ccbe19ade3ebeb49222751a44b175,4264,890966a705401c4ce7104e5de74f9d7f,0,1,,,
table/jp/song_desc_jp.csv,14174,2d5cb28b7ddb8d40eeff91b384617945,,,0,0,,,
table/jp/song_song.csv,22838,0dbe6bec3d8ccaf64a1abeb0f8f23fd2,,,0,0,,,
table/jp/song_songPattern.csv,30223,0087a1b65fe6360862f3e454c8b99e4f,,,0,0,,,
table/kr/acievement_desc_kr.csv,3481,105a96a77c5a0951e4be8b830ee18e33,1267,82be520694045a19d14d615b3b331b76,0,1,,,
table/kr/category_categoryproduct.csv,9618,9745755de424e430463aa1cfd9943789,,,0,0,,,
table/kr/ingameitem_ingameitem.csv,463,494a79ac7b31f857e6516c8bd07e093b,300,9a8a87c9000eaa631e9d88b7e9dfcb9e,0,1,,,
table/kr/ingameitem_itemeffect.csv,1162,70c2f70d4f8dceb2c0eef6d74ec03a12,553,c78b883736c4b04779ff75e8ae6f5d07,0,1,,,
table/kr/item_desc_kr.csv,37680,1a66d2df475edc6b73841b9b0d209662,,,0,0,,,
table/kr/product_item.csv,28631,746d0077af690b902c444dc5c29cd268,,,0,0,,,
table/kr/product_product.csv,41837,29127b68ba49999b8ae528c0b8a96d46,,,0,0,,,
table/kr/quest_achievement.csv,4068,af3f37dc5b3667af4dfeed039db884ed,1736,1d93002cb29d02d9eba21b42e32cdfd1,0,1,,,
table/kr/quest_desc_kr.csv,20239,e0ac0196ddf82cb2633e59a733df1d8d,3121,9c86cfb2c6e12bf9f6e68df3bc483202,0,1,,,
table/kr/quest_mission_desc_kr.csv,32883,86c94049692f7aef2275b98813f120d1,4519,0a19aaf69b9e7e13dc035f36e163cbaa,0,1,,,
table/kr/song_desc_kr.csv,14200,ca747dd0e35b1e6c74570779cfca464b,,,0,0,,,
table/kr/song_song.csv,22838,0dbe6bec3d8ccaf64a1abeb0f8f23fd2,,,0,0,,,
table/kr/song_songPattern.csv,30223,0087a1b65fe6360862f3e454c8b99e4f,,,0,0,,,
table/slang/slang.csv,59040,75d0ca7f2babf9b0f138feff1e436318,27308,6279188639172bbf3f0cdd536e7cd7c7,0,1,,,
table/tw/acievement_desc_tw.csv,2514,3e2081414807f1c0cbbd0583893fc1c5,1118,8103ac023a56fac68569d82deb3be207,0,1,,,
table/tw/category_categoryproduct.csv,9618,9745755de424e430463aa1cfd9943789,,,0,0,,,
table/tw/ingameitem_ingameitem.csv,463,494a79ac7b31f857e6516c8bd07e093b,300,9a8a87c9000eaa631e9d88b7e9dfcb9e,0,1,,,
table/tw/ingameitem_itemeffect.csv,1162,70c2f70d4f8dceb2c0eef6d74ec03a12,553,c78b883736c4b04779ff75e8ae6f5d07,0,1,,,
table/tw/item_desc_tw.csv,23664,69aa192a9c0699fe3c19da7f728a4b11,,,0,0,,,
table/tw/product_item.csv,28631,746d0077af690b902c444dc5c29cd268,,,0,0,,,
table/tw/product_product.csv,41837,29127b68ba49999b8ae528c0b8a96d46,,,0,0,,,
table/tw/quest_achievement.csv,4068,af3f37dc5b3667af4dfeed039db884ed,1736,1d93002cb29d02d9eba21b42e32cdfd1,0,1,,,
table/tw/quest_desc_tw.csv,14868,95616678ed2a248eecd2e350c1f8abb6,3017,47411ffd91ec74a6d55482e6c637c3a6,0,1,,,
table/tw/quest_mission_desc_tw.csv,26716,616f375d0ea1cc3b3e003bb9de8dd4bd,4664,b4ada52851b70f66a1690e00ab793908,0,1,,,
table/tw/song_desc_tw.csv,14174,2d5cb28b7ddb8d40eeff91b384617945,,,0,0,,,
table/tw/song_song.csv,22838,0dbe6bec3d8ccaf64a1abeb0f8f23fd2,,,0,0,,,
table/tw/song_songPattern.csv,30223,0087a1b65fe6360862f3e454c8b99e4f,,,0,0,,,
table/us/acievement_desc_us.csv,2937,b3c0f4b2ec37c50faa1b53ed1f160f3b,1218,fad58ee3ff4d68167a57f017967bd02d,0,1,,,
table/us/category_categoryproduct.csv,9618,9745755de424e430463aa1cfd9943789,,,0,0,,,
table/us/ingameitem_ingameitem.csv,463,494a79ac7b31f857e6516c8bd07e093b,300,9a8a87c9000eaa631e9d88b7e9dfcb9e,0,1,,,
table/us/ingameitem_itemeffect.csv,1162,70c2f70d4f8dceb2c0eef6d74ec03a12,553,c78b883736c4b04779ff75e8ae6f5d07,0,1,,,
table/us/item_desc_us.csv,23541,f01ed3364938654770c76aa372187fdb,,,0,0,,,
table/us/product_item.csv,28631,746d0077af690b902c444dc5c29cd268,,,0,0,,,
table/us/product_product.csv,41837,29127b68ba49999b8ae528c0b8a96d46,,,0,0,,,
table/us/quest_achievement.csv,4068,af3f37dc5b3667af4dfeed039db884ed,1736,1d93002cb29d02d9eba21b42e32cdfd1,0,1,,,
table/us/quest_desc_us.csv,15644,5f54e8e854c0b4720bb9245e9568015e,3003,0219532830402307602de45d83189683,0,1,,,
table/us/quest_mission_desc_us.csv,28383,77260231e974d896f1cd1793c76605e9,4252,53a8764ff6bdbbbdeaed2535ffe19129,0,1,,,
table/us/song_desc_us.csv,14174,2d5cb28b7ddb8d40eeff91b384617945,,,0,0,,,
table/us/song_song.csv,22838,0dbe6bec3d8ccaf64a1abeb0f8f23fd2,,,0,0,,,
table/us/song_songPattern.csv,30223,0087a1b65fe6360862f3e454c8b99e4f,,,0,0,,,
